agent_id,cash,shares
358,24003.21847607628,161.20029587893197
359,39730.93588786119,3.8992391588790554
360,8.414491549746202,396.0691983812352
361,36072.781403404675,38.95895764356862
362,161.81226521178087,400.6369371936814
363,40365.512598241854,5.197761591989468
364,290.8724857243378,422.29243491210923
365,22434.070119122385,172.31729536653796
366,21357.85977314591,168.86067562874058
367,31180.921576808716,93.473359596918
368,32315.07227903453,73.12026653754249
369,1.6811702411512073,392.88364199088187
370,27929.903417618196,121.43329567196972
371,40401.01767882516,0.0
372,11124.243369285019,301.45210366773784
373,31050.22932201494,105.83591637379362
374,8868.411248531593,323.9387959976701
375,15381.042756242077,240.4024581747197
376,35177.971659292336,29.138645350752594
377,16176.017048865631,254.33206079722055
378,15847.47254293784,241.64798500806407
379,40133.53928460995,0.0
380,19805.914199912186,175.2367921871335
381,35010.30697022186,51.47811134840925
382,26995.28804655706,151.4878645403928
383,21799.44276713247,177.87505093528247
384,27603.274394268858,137.7535960688702
385,35844.22300065342,46.1110311153934
386,20823.161115675168,191.57131824443601
387,19242.486461408098,186.7224333562559
388,34631.45353587894,55.73924707814851
389,27374.2114823147,106.4250511140269
390,23031.776486847866,191.42792021165954
391,39685.8110696065,0.0
392,839.0245230770519,383.2729174165795
393,20008.664298380634,171.95303433731493
394,31440.61816913464,77.45468028247618
395,36479.79484050919,36.970425755060816
396,925.77526739819,386.1233871227935
397,19322.42162784734,211.54833035266992
398,19520.9601011366,211.45689727087773
399,8702.287240707079,312.344441339131
400,17037.646660148836,216.15293270811446
401,28714.507073749814,117.3159629913279
402,40008.62503531279,0.0
403,30588.491668295195,84.94161269897312
404,7837.249442905185,323.78382753586874
405,39834.36944578881,7.105427357601002e-15
406,26205.76550356939,140.474138630313
407,40089.117809663265,0.0
408,23477.82512088907,159.93906942373604
409,32115.039824511467,74.82669891893549
410,32486.919825754485,56.51402888168543
411,1468.7939113125353,381.6243396158238
412,16905.579973419815,228.75778504893526
413,40123.32543010174,1.4210854715202004e-14
414,36467.174163606986,16.427721951646546
415,18452.71465166797,230.22472448418395
416,22200.996587843227,169.34182824335366
417,25136.949804506028,142.49079927014802
418,38796.0725920742,0.0
419,745.4493479329002,403.45087662360726
420,8540.053804249175,324.62026042309907
421,40058.02729603376,0.0
422,16345.54743370401,232.18849056697195
423,18134.077793871045,211.27648436666004
424,8135.965280440702,326.1104194456826
425,29403.32691225372,104.75705268854375
426,17883.677734224857,208.50596039327687
427,39295.96192870896,25.33471131004797
428,10620.682969417208,311.9526954609604
429,23558.586718681596,185.96167733878653
430,5041.020694069099,355.91935275817576
431,24391.39028938863,155.76423763792775
432,35804.97246541194,42.59603306293525
433,656.4291247557405,381.61364720303044
434,4698.095557547937,372.0546379704443
435,15695.547663695004,236.29487071122404
436,1460.8110910395462,371.92574127221496
437,39850.670951846885,0.0
438,7260.702854833693,338.60224944236626
439,20921.179831209163,166.6121216766489
440,12823.03957695905,252.22550625648864
441,6076.201621253345,335.2643246530239
442,12092.836161610598,273.282281577168
443,30777.48165665141,76.21653744970152
444,9158.204997837713,321.6912394225626
445,27977.859655940574,107.98732528802108
446,16577.485144157577,230.7210042752908
447,26083.75956357361,141.63560704815916
448,32929.15351836926,51.14420481422583
449,66.2972918711339,398.10391446919596
450,1.1158733029375128e-09,405.69884362261416
451,29954.039898579344,103.91779511122208
452,4978.193973260535,348.5601414980746
453,15092.452775381287,256.376630589414
454,17585.17236655025,225.7878799225943
455,12226.04364610339,300.7846088589763
456,14012.921613898721,241.7818915841798
457,17692.029951750217,219.33727108489092
458,24824.15979853276,149.73730041151427
459,25761.547378697414,153.3550692672967
460,17925.578092860007,228.10232253047766
461,39755.9164518103,0.0
462,34652.66517471364,58.20184935095615
463,16007.454302846909,242.38135590577025
464,12914.000459830344,292.0371526644521
465,805.4437413352889,392.09042980711547
466,29388.260846501755,102.32855522516928
467,28523.620800828987,103.01268940792428
468,18318.371793738675,213.01928955341296
469,8051.013004528631,317.9776933196524
470,18670.856203643358,214.05320700818015
471,23508.910566854905,165.857719759038
472,4250.049804837545,376.062469808208
473,11764.636643004564,279.5845443139294
474,33506.249683403425,50.712589168845064
475,27085.908228108077,129.4152086959322
476,15020.932271819267,253.61336120373846
477,22172.451514095148,186.5841310734216
478,10368.742400876641,289.59266286200824
479,23458.763194384755,165.9552731827444
480,10084.4835076832,301.5744843239576
481,17070.433056534126,214.4332300989117
482,15629.326907361501,217.34479534283028
483,41248.17892818181,0.0
484,8777.763387191475,324.0869494951944
485,22898.608404674495,165.97025114634354
486,39443.88659716617,0.0
487,16117.491069304451,240.16389856067113
488,4578.969838055109,352.3505728813899
489,12382.992597224264,259.4998130160357
490,6752.990258173336,327.201155589142
491,15806.182127365606,241.75596933302035
492,7695.1422338732855,324.934409985841
493,1.330125657321176,390.4430270453743
494,6062.511294109797,350.9125299171304
495,11112.526034087121,298.25781393385364
496,24632.65547659722,155.8028287129733
497,27284.540957802954,114.64077128951487
498,13347.945782342025,256.44917941120787
499,13702.050828991227,276.91865269110883
