market_depth,run_id,curve_roughness,return_volatility
100,60,0.004992192185564792,0.003446206667095454
100,61,0.005025125628140706,0.0033516446381607326
100,62,0.0050251256281407045,0.0035471484722641054
100,63,0.005025125628140706,0.003359441366918662
100,64,0.00496793624232141,0.0034358874097492713
100,65,0.004991606839547402,0.0033512228264332426
100,66,0.004978282818659863,0.0037481886021563694
100,67,0.005025125628140708,0.0035782880340638327
100,68,0.005002141688921056,0.003748143451133777
100,69,0.005025125628140706,0.003297085202814322
100,70,0.004989642801137421,0.003418008065894198
100,71,0.004980943294389601,0.00350564798343682
100,72,0.005025125628140707,0.0033599749294153914
100,73,0.0049464202969017185,0.0036103629993118353
100,74,0.005008929344662754,0.0032979646333943405
100,75,0.0049851616009906645,0.003538490943544823
100,76,0.004984840593404156,0.0034338507869004766
100,77,0.005004591221775509,0.003497215423896921
100,78,0.005025125628140708,0.0032726773860862696
100,79,0.005024393746300275,0.003391845964410343
100,80,0.005005019729353875,0.0032969920825255666
100,81,0.004991734195143337,0.0032337608882154
100,82,0.004991614967391719,0.003561054997603315
100,83,0.004985555703033415,0.0033191221281692667
100,84,0.004988130681107052,0.003414873083834716
100,85,0.004936698482196478,0.003353077716483443
100,86,0.005025125628140708,0.0032853186953632862
100,87,0.00500243673615464,0.00349448208523208
100,88,0.005013220941476942,0.003470088569033014
100,89,0.00502426128170409,0.0034691859560312213
100,90,0.004948496014209098,0.003396108853738799
100,91,0.005013820356237003,0.003458826890728096
100,92,0.0049996283963083706,0.0035881444288492024
100,93,0.004968960084493953,0.003550742447708157
100,94,0.005002890299785124,0.003312589703094438
100,95,0.004973788680930002,0.0034627257483314847
100,96,0.005025125628140706,0.003484345343327451
100,97,0.004992717001383651,0.003537811867482567
100,98,0.005025125628140708,0.0034519606306173058
100,99,0.0049728911466024985,0.0034603448663054317
200,0,0.0025062656641604043,0.0023088215916000714
200,1,0.002501342394250612,0.0025027543501616434
200,2,0.002498201304280731,0.0024234164623438102
200,3,0.0025062656641604043,0.0025196788466495487
200,4,0.002499598507388362,0.002423574421796842
200,5,0.0024998716674414466,0.002366384851886358
200,6,0.002494448092189231,0.002485236037632881
200,7,0.0024958593077858394,0.0022946425972819426
200,8,0.002506265664160406,0.002388375549840692
200,9,0.002502410067048138,0.0024201041764089874
200,10,0.002494066417965142,0.0023767383029629054
200,11,0.002487780254648883,0.0024365308895631962
200,12,0.0025062656641604048,0.00239577943124451
200,13,0.002493879777530508,0.0024394969447051594
200,14,0.002502653513583719,0.002444577910402436
200,15,0.0024931196326538,0.002355763250123436
200,16,0.0025062656641604048,0.0025086911995178306
200,17,0.0024914421222237545,0.0023787010415399342
200,18,0.0025023518062596674,0.002497835310015425
200,19,0.0025062656641604035,0.002379204637208885
200,20,0.0025062656641604035,0.002406206107874086
200,21,0.002484668517269372,0.002371737519273988
200,22,0.0025062656641604048,0.0024341411334301614
200,23,0.0024936416496060066,0.0024718463431595843
200,24,0.0025062656641604056,0.0025426702707701935
200,25,0.0024997068735701407,0.0024839005659990955
200,26,0.002503234503098708,0.002436650065829752
200,27,0.002506265664160406,0.002217155548481119
200,28,0.0025008819533797358,0.002364302023820515
200,29,0.0025020989739600033,0.0024129354120963715
200,30,0.0024908506233284216,0.0024272999153712987
200,31,0.0025062656641604048,0.0023067116112801813
200,32,0.002498632737581853,0.0024383658647244254
200,33,0.002497517082294835,0.0024042563633478197
200,34,0.0025022654032234807,0.002233999781677209
200,35,0.0024977424789956147,0.0024315040613849264
200,36,0.0024940888293145435,0.002409609266709618
200,37,0.0024994770058266785,0.002369668504120683
200,38,0.002496380181656755,0.0025693086549543344
200,39,0.0025062656641604026,0.0023396629211312
200,40,0.0025062656641604043,0.002271702226384915
200,41,0.0024990431266814312,0.002395155893298294
200,42,0.002500828577668453,0.0023885392465650144
200,43,0.002494032239673506,0.00229638885433788
200,44,0.00249178767646904,0.0023007012689778036
200,45,0.002506265664160406,0.0024994416742895663
200,46,0.002486770246136144,0.0024306371312832614
200,47,0.0024950922939026964,0.0024212339804240354
200,48,0.002503179562299804,0.0025075129186114633
200,49,0.0024992210501612296,0.002399017288697518
200,50,0.002504862990450905,0.0024336368369088208
200,51,0.0024957225356145025,0.002461888853777894
200,52,0.0025062656641604035,0.002458359984494604
200,53,0.0025062656641604043,0.0024273167475206145
200,54,0.002501806880030096,0.0024465813108125174
200,55,0.0024996027261019434,0.0024448346331135988
200,56,0.002491441483134219,0.002414782616324075
200,57,0.0025009891686634082,0.002409849221420831
200,58,0.0025062656641604043,0.002424480791333924
200,59,0.0024880875530386777,0.0023906238070524866
200,60,0.0025030208552346824,0.0023953229028751944
200,61,0.002502239262228272,0.0024106810512211155
200,62,0.002504292466128168,0.002445170495908277
200,63,0.0024955806519726662,0.0023221875469064132
200,64,0.002502086202853355,0.0024742299714082226
200,65,0.002506265664160405,0.0023708141413586693
200,66,0.002488386454068797,0.0023253090072378755
200,67,0.002494092335272316,0.002471193638890273
200,68,0.0025039248396802223,0.0024400371372474403
200,69,0.002506265664160405,0.0025550562534326733
200,70,0.0025062656641604043,0.002407626512999413
200,71,0.0024902456774186896,0.0024469066143441684
200,72,0.0025062656641604048,0.002502013509605606
200,73,0.002500372466026163,0.002387672374021345
200,74,0.002494761888507305,0.0024935066092730907
200,75,0.0024970015184317728,0.0023496967242904857
200,76,0.0025032206128371513,0.0024024936392604257
200,77,0.0025062656641604043,0.002576452800213402
200,78,0.0024927385511180344,0.0023294514850357643
200,79,0.002497025942837465,0.0024643372872233797
200,80,0.0025062656641604048,0.0023879198067322783
200,81,0.0024991776209349827,0.0023653423912192053
200,82,0.0025002270085375503,0.00228097733031394
200,83,0.002496746976057074,0.002276789993214581
200,84,0.0025062656641604065,0.0024276311887628673
200,85,0.0025003087609246676,0.0024374449207563566
200,86,0.00250123648218246,0.0025445855764507563
200,87,0.0025048664386251853,0.002469645717857233
200,88,0.0025034084446569436,0.0024694201818505957
200,89,0.0025062656641604035,0.002448094588747875
200,90,0.002499222305847727,0.0025026479010435785
200,91,0.0025062656641604043,0.0024755794677996054
200,92,0.002501982620245647,0.0023696255273962614
200,93,0.002506265664160406,0.002301479034039667
200,94,0.002499113882700136,0.002449631629817318
200,95,0.0025024119084229,0.002413204268598041
200,96,0.002503215687864666,0.002389880567390489
200,97,0.0024955288550129644,0.0023793050483706855
200,98,0.00249318790577823,0.0023842601614925173
200,99,0.00250064774796027,0.0023015190401564915
500,0,0.001000873473723029,0.001367774728050412
500,1,0.0009994182287369705,0.0014291040252434476
500,2,0.0010010010010010045,0.0015606298716875264
500,3,0.0010010010010010036,0.0014555878263882427
500,4,0.0010008672294062899,0.001483289135415464
500,5,0.0010010010010010045,0.0015237054996584396
500,6,0.0010000797227613639,0.0015162484502539324
500,7,0.0010005937160370245,0.0015969901189371017
500,8,0.0010005136035921367,0.0014266681985610932
500,9,0.0009999774197873305,0.0014802037346184499
500,10,0.001000436678823216,0.0015101439087770534
500,11,0.0009994386710538003,0.0015604907213088944
500,12,0.0010010010010010038,0.0015510414884641955
500,13,0.0010000738314314519,0.001577651329985907
500,14,0.0010008000813522622,0.0015265464512779995
500,15,0.000999022580342838,0.00152615650291766
500,16,0.0010002688585628973,0.0015534661891047352
500,17,0.001000326105472521,0.0014998245811759273
500,18,0.001000436260111899,0.0015636827669481945
500,19,0.001000525657448294,0.0015611776355207386
500,20,0.0009990863737560098,0.0016049798061547682
500,21,0.0010000332500843768,0.001456986302076896
500,22,0.0009987014390936927,0.001609239855149417
500,23,0.001001001001001005,0.0015405145862277655
500,24,0.001000317262543196,0.0014385527144151393
500,25,0.000999209728354987,0.0014925673061535558
500,26,0.0009994032892212449,0.0014482330465707593
500,27,0.0010010010010010038,0.001508482967102564
500,28,0.0010010010010010036,0.0016030910087376632
500,29,0.0009987721885582634,0.0014918013538544792
500,30,0.0009998665062921513,0.0014861059127071114
500,31,0.001000337341856471,0.001546333554469468
500,32,0.000998520190085172,0.0014699869443626857
500,33,0.000999996087577711,0.001467244499182199
