wealth_multiplier,run_id,mean_reversion_beta,mean_reversion_alpha,mean_reversion_r2,price_variance,log_deviation_variance,final_price,volatility
0.5,78,-0.015965441191363207,-0.000159683176037941,0.008101508859547635,3.0192264336526815,0.0003100924134070738,98.95874392616172,0.0031266110401720923
0.5,79,-0.05596820653168528,0.00027828802573880303,0.028057318893583205,0.8349380948941071,8.236671762429646e-05,100.79006107846273,0.00303511915005686
0.5,80,-0.015110536248700308,-0.00014904582658892103,0.007661168509486949,3.4497353736280143,0.00035157866009727243,99.39000217114432,0.003240169510074016
0.5,81,-0.05891504717985652,-0.0006432914382348411,0.0280201052929957,0.7687873842502086,7.869909586402956e-05,100.78433712157504,0.0031111020791593025
0.5,82,-0.00902597254333122,-3.822156405101497e-05,0.004500711685535341,5.763217078779404,0.0005745294275608084,99.27928363304267,0.003227961204694185
0.5,83,-0.01682128375554188,-0.0002631763075888121,0.008484507529825103,3.8585736851601165,0.0003946691090393354,99.79979712451814,0.003629942442644936
0.5,84,-0.015035770493292296,-3.0457074670764973e-05,0.006718574074674022,3.4054060795767573,0.00033445812781753974,97.68927230902202,0.003352091469668782
0.5,85,-0.008513183268956443,-0.0001447485274203953,0.0034830195639565797,5.397022814298656,0.0005515868535614965,96.02148482525989,0.0033844753635161873
0.5,86,-0.018863935380372877,-0.00013254526907706212,0.009458695937777262,2.9206051183968964,0.00029783249023417947,98.97079590069288,0.003350495619132053
0.5,87,-0.007396590229999752,-0.00017005971933579128,0.003890018773729298,7.2904144918061675,0.0007792004831522902,99.13186237427782,0.0033131116186831725
0.5,88,-0.019620576603955924,-9.923318067496642e-05,0.00850006845500284,2.576660317212385,0.0002591877280978585,97.0431225902026,0.0034192110728600037
0.5,89,-0.030085909837414104,0.0002244032361601987,0.01517866788957567,1.8384885242662528,0.00018121000342281125,100.5984589526391,0.0032905558335859625
0.5,90,-0.013907232255409394,0.00010955963719589746,0.006772421015988295,3.508921639061625,0.000341841849329114,101.79659990643967,0.0031262104549106247
0.5,91,-0.016737797960451783,-0.00017479009555352036,0.00799434450276404,2.982860651022899,0.0003027612484934206,100.7797557560209,0.003256617708918198
0.5,92,-0.015294970007204067,-0.0004365099230397012,0.008388933195860426,4.028259794970539,0.00043297318443965313,97.0792247884746,0.0034780487751568446
0.5,93,-0.020000911697152426,0.000175234493270653,0.009985383066571929,3.0460443810753204,0.0003000456786542242,101.52413673366542,0.003469813900660774
0.5,94,-0.0069334938456277915,1.5189235595952878e-06,0.002495892565476554,6.5392053802222465,0.000646847062961694,96.74908895897335,0.00352325199501201
0.5,95,-0.02353892042737799,-0.00017945621024353776,0.011873071480104413,2.2691476002641284,0.0002303870699063814,99.20584086865397,0.0032822132591921846
0.5,96,-0.01757187731890363,-0.00014375781803746798,0.008598224969238788,3.3092161144383625,0.00033291871205248026,98.13094065314398,0.003459418113607877
0.5,97,-0.020624390179407155,3.243246026218389e-05,0.009898445638694797,2.9705935382418676,0.00029774798845562953,101.61700354857804,0.0035775250332085616
0.5,98,-0.014019614346788665,-0.00018325656895283073,0.005075347232337268,2.814940790599755,0.00028495857994833255,95.51126081719045,0.0033071502343559717
0.5,99,-0.008195866072966832,-0.0001948389329382983,0.003922109624776571,6.592712439928421,0.0006785199966934712,96.40858473837218,0.0034099599604313384
1.0,0,-0.03920306477901537,0.0010327983840354006,0.021844141844976073,1.5413013564439333,0.00014729671983830522,101.8193336821269,0.0032212379626698766
1.0,1,-0.006681445946179743,0.0001906607246373897,0.003641562725835712,8.807197570048858,0.0008331902651734218,101.23364002211724,0.003198532139017133
1.0,2,-0.01066596775615301,-0.00038920763894615047,0.005984458895574529,5.278190305440825,0.0005551737780025021,95.88926284829635,0.003250855774631568
1.0,3,-0.004230759322989789,-0.00011209704343530462,0.0022451079006489127,11.632704048502092,0.0011945800333775724,98.05906369984993,0.003089157335279803
1.0,4,-0.007881297333314696,9.740027727745941e-05,0.002356508057315465,4.31992029938317,0.000417023646480918,96.97308954917803,0.0032981416110461764
1.0,5,-0.007337287394917334,0.00010645089188243254,0.0032733927936036133,6.477582610440396,0.0006220192707760227,98.83861223537073,0.0031972091338574953
1.0,6,-0.0112482136401166,2.204623026004025e-05,0.004057931161053574,2.945360912475553,0.0002981772438730247,103.27978508355554,0.003038826373623329
1.0,7,-0.017320031212584915,0.0009972086317916557,0.013278039997481006,4.83992172093964,0.00044735401244993503,104.62709162107068,0.003181947136506427
1.0,8,-0.004025695146949265,-9.453792416134826e-05,0.0012118266923832888,7.915422521739092,0.0008092271951970437,95.44298412421848,0.003284262878188626
1.0,9,-0.012644966516066006,5.576944999111305e-05,0.005414668452744964,3.7639134664825824,0.000372554946048846,97.88941500956139,0.0033126315523394944
1.0,10,-0.007502292090492364,1.4409109139881174e-05,0.003488811155885174,6.789770578143244,0.0006808447898033929,98.54829011588659,0.00331549080927058
1.0,11,-0.0064049233355497935,-7.879830393533618e-05,0.0022486054421720914,5.52456411648093,0.0005483335123729182,96.20016464839213,0.0031574581296917887
1.0,12,-0.00312985844794126,6.179909020758115e-05,0.0004982294482974714,4.857301333860734,0.0004911934874933668,104.85691057289743,0.0030894664862980373
1.0,13,-0.002201835268162363,-9.006429012432757e-05,0.0006615831884484447,14.87442214066119,0.0015017126778972246,95.50597843279581,0.003315785994209635
1.0,14,-0.015448932547429402,-0.0009223905565805686,0.012377139214660215,4.183454302535989,0.0004587838217136648,96.49655529987689,0.002974885869024694
